Timestamp (UTC)	Timestamp (ms)	Comp1 time	Latitude	Longitude	Altitude
2016-11-09 19:34:49.07	1478720089070	19:34:49.000	35.76459	-120.76896	216.42422
2016-11-09 19:34:50.082	1478720090082	19:34:50.000	35.7646	-120.76897	216.36935
2016-11-09 19:34:51.077	1478720091077	19:34:51.000	35.76461	-120.768974	216.31433
2016-11-09 19:34:52.075	1478720092075	19:34:52.000	35.76462	-120.768974	216.2584
2016-11-09 19:34:53.085	1478720093085	19:34:53.000	35.764633	-120.76898	216.20042
2016-11-09 19:34:54.106	1478720094106	19:34:54.000	35.764652	-120.768974	216.14261
2016-11-09 19:34:55.068	1478720095068	19:34:55.000	35.764668	-120.76897	216.08556
2016-11-09 19:34:56.081	1478720096081	19:34:56.000	35.764675	-120.76897	216.08003
2016-11-09 19:34:57.053	1478720097053	19:34:57.000	35.764675	-120.76897	216.0256
2016-11-09 19:34:58.107	1478720098107	19:34:58.000	35.76468	-120.76896	216.02037
2016-11-09 19:34:59.077	1478720099077	19:34:59.000	35.764683	-120.76897	215.96811
2016-11-09 19:35:00.081	1478720100081	19:35:00.000	35.764675	-120.76897	215.91338
2016-11-09 19:35:01.072	1478720101072	19:35:01.000	35.764675	-120.76895	215.86049
2016-11-09 19:35:02.077	1478720102077	19:35:02.000	35.76467	-120.768936	215.80894
2016-11-09 19:35:03.086	1478720103086	19:35:03.000	35.76467	-120.76893	215.75465
2016-11-09 19:35:04.1	1478720104100	19:35:04.000	35.764675	-120.76892	215.6966
2016-11-09 19:35:05.081	1478720105081	19:35:05.000	35.764683	-120.76892	215.63698
2016-11-09 19:35:06.096	1478720106096	19:35:06.000	35.764683	-120.76892	215.58632
2016-11-09 19:35:07.072	1478720107072	19:35:07.000	35.764694	-120.76892	215.53674
2016-11-09 19:35:08.076	1478720108076	19:35:08.000	35.7647	-120.76891	215.49147
2016-11-09 19:35:09.076	1478720109076	19:35:09.000	35.764713	-120.76892	215.44644
2016-11-09 19:35:10.056	1478720110056	19:35:10.000	35.76473	-120.76892	215.41046
2016-11-09 19:35:11.077	1478720111077	19:35:11.000	35.76474	-120.76893	215.37422
2016-11-09 19:35:12.066	1478720112066	19:35:12.000	35.76475	-120.768936	215.337
2016-11-09 19:35:13.095	1478720113095	19:35:13.000	35.764763	-120.76895	215.29945
2016-11-09 19:35:14.108	1478720114108	19:35:14.000	35.764782	-120.76897	215.26468
2016-11-09 19:35:15.08	1478720115080	19:35:15.000	35.764793	-120.76898	215.22885
2016-11-09 19:35:16.086	1478720116086	19:35:16.000	35.764805	-120.769	215.19403
2016-11-09 19:35:17.062	1478720117062	19:35:17.000	35.764816	-120.769005	215.16147
2016-11-09 19:35:18.079	1478720118079	19:35:18.000	35.764828	-120.76902	215.13268
2016-11-09 19:35:19.07	1478720119070	19:35:19.000	35.764828	-120.76903	215.105
2016-11-09 19:35:20.05	1478720120050	19:35:20.000	35.76483	-120.769035	215.07954
2016-11-09 19:35:21.071	1478720121071	19:35:21.000	35.764843	-120.76904	215.05469
2016-11-09 19:35:22.1	1478720122100	19:35:22.000	35.76485	-120.76905	215.03209
2016-11-09 19:35:23.096	1478720123096	19:35:23.000	35.76486	-120.76907	215.01088
2016-11-09 19:35:24.085	1478720124085	19:35:24.000	35.764866	-120.76908	214.99013
2016-11-09 19:35:25.084	1478720125084	19:35:25.000	35.764874	-120.7691	214.96866
2016-11-09 19:35:26.086	1478720126086	19:35:26.000	35.764877	-120.769104	214.94716
2016-11-09 19:35:27.072	1478720127072	19:35:27.000	35.76488	-120.76912	214.92712
2016-11-09 19:35:28.066	1478720128066	19:35:28.000	35.76489	-120.769135	214.90901
2016-11-09 19:35:29.076	1478720129076	19:35:29.000	35.764893	-120.76916	214.89801
2016-11-09 19:35:30.1	1478720130100	19:35:30.000	35.764896	-120.769165	214.89027
2016-11-09 19:35:31.114	1478720131114	19:35:31.000	35.7649	-120.76918	214.88658
2016-11-09 19:35:32.086	1478720132086	19:35:32.000	35.764904	-120.76919	214.88498
2016-11-09 19:35:33.072	1478720133072	19:35:33.000	35.764908	-120.769196	214.88443
2016-11-09 19:35:34.084	1478720134084	19:35:34.000	35.764908	-120.7692	214.88765
2016-11-09 19:35:35.074	1478720135074	19:35:35.000	35.76491	-120.76922	214.89348
2016-11-09 19:35:36.073	1478720136073	19:35:36.000	35.76491	-120.769226	214.89922
2016-11-09 19:35:37.09	1478720137090	19:35:37.000	35.764908	-120.76924	214.90396
2016-11-09 19:35:38.081	1478720138081	19:35:38.000	35.764908	-120.76926	214.90944
2016-11-09 19:35:39.085	1478720139085	19:35:39.000	35.764904	-120.76927	214.91612
2016-11-09 19:35:40.082	1478720140082	19:35:40.000	35.764904	-120.769295	214.92249
2016-11-09 19:35:41.076	1478720141076	19:35:41.000	35.764904	-120.7693	214.92738
2016-11-09 19:35:42.096	1478720142096	19:35:42.000	35.7649	-120.76932	214.93178
2016-11-09 19:35:43.092	1478720143092	19:35:43.000	35.7649	-120.76933	214.93686
2016-11-09 19:35:44.066	1478720144066	19:35:44.000	35.764896	-120.76935	214.93825
2016-11-09 19:35:45.077	1478720145077	19:35:45.000	35.764896	-120.76936	214.9407
2016-11-09 19:35:46.082	1478720146082	19:35:46.000	35.764896	-120.76938	214.94165
2016-11-09 19:35:47.079	1478720147079	19:35:47.000	35.764896	-120.769394	214.94073
2016-11-09 19:35:48.085	1478720148085	19:35:48.000	35.764896	-120.76941	214.93808
2016-11-09 19:35:49.079	1478720149079	19:35:49.000	35.764893	-120.769424	214.9352
2016-11-09 19:35:50.089	1478720150089	19:35:50.000	35.764893	-120.76944	214.9295
2016-11-09 19:35:51.078	1478720151078	19:35:51.000	35.764893	-120.769455	214.92323
2016-11-09 19:35:52.071	1478720152071	19:35:52.000	35.764896	-120.76946	214.91295
2016-11-09 19:35:53.075	1478720153075	19:35:53.000	35.764896	-120.76948	214.89839
2016-11-09 19:35:54.075	1478720154075	19:35:54.000	35.764896	-120.769485	214.88364
2016-11-09 19:35:55.071	1478720155071	19:35:55.000	35.764896	-120.7695	214.86412
2016-11-09 19:35:56.074	1478720156074	19:35:56.000	35.7649	-120.76951	214.84126
2016-11-09 19:35:57.055	1478720157055	19:35:57.000	35.764908	-120.76952	214.80878
2016-11-09 19:35:58.072	1478720158072	19:35:58.000	35.764908	-120.76952	214.7767
2016-11-09 19:35:59.082	1478720159082	19:35:59.000	35.764915	-120.76954	214.74689
2016-11-09 19:36:00.083	1478720160083	19:36:00.000	35.76492	-120.769554	214.71631
2016-11-09 19:36:01.083	1478720161083	19:36:01.000	35.764923	-120.76957	214.69801
2016-11-09 19:36:02.091	1478720162091	19:36:02.000	35.764923	-120.76959	214.68175
2016-11-09 19:36:03.092	1478720163092	19:36:03.000	35.764923	-120.7696	214.66772
2016-11-09 19:36:04.078	1478720164078	19:36:04.000	35.764923	-120.76961	214.65572
2016-11-09 19:36:05.099	1478720165099	19:36:05.000	35.764927	-120.769615	214.64523
2016-11-09 19:36:06.077	1478720166077	19:36:06.000	35.764927	-120.76963	214.63377
2016-11-09 19:36:07.08	1478720167080	19:36:07.000	35.764927	-120.769646	214.62263
2016-11-09 19:36:08.095	1478720168095	19:36:08.000	35.764927	-120.76966	214.61046
2016-11-09 19:36:09.09	1478720169090	19:36:09.000	35.764927	-120.76968	214.59857
2016-11-09 19:36:10.071	1478720170071	19:36:10.000	35.76493	-120.76969	214.58469
2016-11-09 19:36:11.096	1478720171096	19:36:11.000	35.76493	-120.769714	214.57082
2016-11-09 19:36:12.086	1478720172086	19:36:12.000	35.764935	-120.76973	214.5566
2016-11-09 19:36:13.084	1478720173084	19:36:13.000	35.764935	-120.769745	214.54202
2016-11-09 19:36:14.094	1478720174094	19:36:14.000	35.76494	-120.76975	214.52911
2016-11-09 19:36:15.08	1478720175080	19:36:15.000	35.764942	-120.76977	214.51654
2016-11-09 19:36:16.1	1478720176100	19:36:16.000	35.764942	-120.769775	214.5041
2016-11-09 19:36:17.057	1478720177057	19:36:17.000	35.764942	-120.76979	214.49374
2016-11-09 19:36:18.058	1478720178058	19:36:18.000	35.76494	-120.769806	214.48448
2016-11-09 19:36:19.074	1478720179074	19:36:19.000	35.76494	-120.76982	214.47665
2016-11-09 19:36:20.08	1478720180080	19:36:20.000	35.76494	-120.76984	214.46962
2016-11-09 19:36:21.103	1478720181103	19:36:21.000	35.76494	-120.769844	214.46422
2016-11-09 19:36:22.056	1478720182056	19:36:22.000	35.764942	-120.76986	214.4605
2016-11-09 19:36:23.101	1478720183101	19:36:23.000	35.764946	-120.769875	214.44998
2016-11-09 19:36:24.081	1478720184081	19:36:24.000	35.76495	-120.76988	214.44067
2016-11-09 19:36:25.084	1478720185084	19:36:25.000	35.764954	-120.76989	214.43213
2016-11-09 19:36:26.075	1478720186075	19:36:26.000	35.76496	-120.7699	214.42348
2016-11-09 19:36:27.082	1478720187082	19:36:27.000	35.76496	-120.769905	214.41815
2016-11-09 19:36:28.096	1478720188096	19:36:28.000	35.76496	-120.76991	214.41902
2016-11-09 19:36:29.086	1478720189086	19:36:29.000	35.764965	-120.76991	214.42268
2016-11-09 19:36:30.084	1478720190084	19:36:30.000	35.764965	-120.76992	214.4262
2016-11-09 19:36:31.081	1478720191081	19:36:31.000	35.76497	-120.76992	214.42947
2016-11-09 19:36:32.077	1478720192077	19:36:32.000	35.764973	-120.76993	214.43327
2016-11-09 19:36:33.073	1478720193073	19:36:33.000	35.764973	-120.769936	214.43585
2016-11-09 19:36:34.084	1478720194084	19:36:34.000	35.76497	-120.76994	214.43039
2016-11-09 19:36:35.107	1478720195107	19:36:35.000	35.76496	-120.76994	214.42224
2016-11-09 19:36:36.095	1478720196095	19:36:36.000	35.764957	-120.76994	214.42111
2016-11-09 19:36:37.073	1478720197073	19:36:37.000	35.764957	-120.76995	214.40631
2016-11-09 19:36:38.058	1478720198058	19:36:38.000	35.764957	-120.76995	214.40552
2016-11-09 19:36:39.073	1478720199073	19:36:39.000	35.764957	-120.76995	214.40477
2016-11-09 19:36:40.086	1478720200086	19:36:40.000	35.76495	-120.76995	214.39626
2016-11-09 19:36:41.049	1478720201049	19:36:41.000	35.764942	-120.76995	214.3881
2016-11-09 19:36:42.052	1478720202052	19:36:42.000	35.764935	-120.76995	214.38264
2016-11-09 19:36:43.052	1478720203052	19:36:43.000	35.764935	-120.76995	214.37717
2016-11-09 19:36:44.074	1478720204074	19:36:44.000	35.764935	-120.76995	214.37653
2016-11-09 19:36:45.086	1478720205086	19:36:45.000	35.764935	-120.76995	214.3763
2016-11-09 19:36:46.067	1478720206067	19:36:46.000	35.764935	-120.76995	214.3767
2016-11-09 19:36:47.054	1478720207054	19:36:47.000	35.764935	-120.76995	214.37753
2016-11-09 19:36:48.07	1478720208070	19:36:48.000	35.764935	-120.76994	214.379
2016-11-09 19:36:49.082	1478720209082	19:36:49.000	35.764935	-120.76994	214.38083
2016-11-09 19:36:50.07	1478720210070	19:36:50.000	35.764935	-120.76994	214.38364
2016-11-09 19:36:51.061	1478720211061	19:36:51.000	35.764935	-120.76995	214.38643
2016-11-09 19:36:52.096	1478720212096	19:36:52.000	35.764935	-120.76995	214.3895
2016-11-09 19:36:53.094	1478720213094	19:36:53.000	35.764935	-120.76995	214.39304
2016-11-09 19:36:54.09	1478720214090	19:36:54.000	35.764935	-120.76995	214.39697
2016-11-09 19:36:55.076	1478720215076	19:36:55.000	35.76494	-120.76995	214.44154
2016-11-09 19:36:56.099	1478720216099	19:36:56.000	35.764935	-120.76995	214.44595
2016-11-09 19:36:57.077	1478720217077	19:36:57.000	35.764935	-120.76995	214.4502
2016-11-09 19:36:58.074	1478720218074	19:36:58.000	35.764935	-120.76995	214.45418
2016-11-09 19:36:59.069	1478720219069	19:36:59.000	35.764935	-120.76995	214.458
2016-11-09 19:37:00.09	1478720220090	19:37:00.000	35.76494	-120.76995	214.46146
2016-11-09 19:37:01.088	1478720221088	19:37:01.000	35.76494	-120.76995	214.46432
2016-11-09 19:37:02.073	1478720222073	19:37:02.000	35.76494	-120.76995	214.46672
2016-11-09 19:37:03.08	1478720223080	19:37:03.000	35.76494	-120.76995	214.46881
2016-11-09 19:37:04.088	1478720224088	19:37:04.000	35.76494	-120.76995	214.47076
2016-11-09 19:37:05.097	1478720225097	19:37:05.000	35.76494	-120.76995	214.47241
2016-11-09 19:37:06.075	1478720226075	19:37:06.000	35.76494	-120.76995	214.47438
2016-11-09 19:37:07.076	1478720227076	19:37:07.000	35.76494	-120.76995	214.4765
2016-11-09 19:37:08.069	1478720228069	19:37:08.000	35.76494	-120.76995	214.4788
2016-11-09 19:37:09.07	1478720229070	19:37:09.000	35.76494	-120.76995	214.48108
2016-11-09 19:37:10.076	1478720230076	19:37:10.000	35.764942	-120.76995	214.48337
2016-11-09 19:37:11.102	1478720231102	19:37:11.000	35.764942	-120.76995	214.48564
2016-11-09 19:37:12.061	1478720232061	19:37:12.000	35.764942	-120.76995	214.48811
2016-11-09 19:37:13.079	1478720233079	19:37:13.000	35.764942	-120.76995	214.49078
2016-11-09 19:37:14.067	1478720234067	19:37:14.000	35.764942	-120.76995	214.49385
2016-11-09 19:37:15.072	1478720235072	19:37:15.000	35.764942	-120.76995	214.49718
2016-11-09 19:37:16.079	1478720236079	19:37:16.000	35.764946	-120.76995	214.50063
2016-11-09 19:37:17.058	1478720237058	19:37:17.000	35.764946	-120.76995	214.5037
2016-11-09 19:37:18.074	1478720238074	19:37:18.000	35.764946	-120.76995	214.50647
2016-11-09 19:37:19.05	1478720239050	19:37:19.000	35.764946	-120.76995	214.5088
2016-11-09 19:37:20.072	1478720240072	19:37:20.000	35.764946	-120.76995	214.51056
2016-11-09 19:37:21.074	1478720241074	19:37:21.000	35.764946	-120.76996	214.51195
2016-11-09 19:37:22.054	1478720242054	19:37:22.000	35.764946	-120.76996	214.51305
2016-11-09 19:37:23.075	1478720243075	19:37:23.000	35.76495	-120.76996	214.5138
2016-11-09 19:37:24.075	1478720244075	19:37:24.000	35.76495	-120.76996	214.51436
2016-11-09 19:37:25.058	1478720245058	19:37:25.000	35.76495	-120.76996	214.51476
2016-11-09 19:37:26.074	1478720246074	19:37:26.000	35.76495	-120.76996	214.51501
2016-11-09 19:37:27.069	1478720247069	19:37:27.000	35.76495	-120.76996	214.515
2016-11-09 19:37:28.065	1478720248065	19:37:28.000	35.76495	-120.76996	214.51488
2016-11-09 19:37:29.052	1478720249052	19:37:29.000	35.76495	-120.76996	214.51474
2016-11-09 19:37:30.058	1478720250058	19:37:30.000	35.76495	-120.76996	214.51442
2016-11-09 19:37:31.05	1478720251050	19:37:31.000	35.76495	-120.76996	214.51424
2016-11-09 19:37:32.055	1478720252055	19:37:32.000	35.76495	-120.76996	214.5142
2016-11-09 19:37:33.075	1478720253075	19:37:33.000	35.76495	-120.76996	214.51422
2016-11-09 19:37:34.071	1478720254071	19:37:34.000	35.76495	-120.76996	214.5144
2016-11-09 19:37:35.05	1478720255050	19:37:35.000	35.764954	-120.76996	214.51479
2016-11-09 19:37:36.056	1478720256056	19:37:36.000	35.764954	-120.76996	214.51573
2016-11-09 19:37:37.069	1478720257069	19:37:37.000	35.764954	-120.76996	214.51707
2016-11-09 19:37:38.093	1478720258093	19:37:38.000	35.764954	-120.769966	214.51881
2016-11-09 19:37:39.051	1478720259051	19:37:39.000	35.764954	-120.769966	214.52072
2016-11-09 19:37:40.063	1478720260063	19:37:40.000	35.764957	-120.769966	214.52257
2016-11-09 19:37:41.076	1478720261076	19:37:41.000	35.764957	-120.769966	214.52414
2016-11-09 19:37:42.068	1478720262068	19:37:42.000	35.764957	-120.769966	214.52573
2016-11-09 19:37:43.068	1478720263068	19:37:43.000	35.764957	-120.769966	214.5273
2016-11-09 19:37:44.067	1478720264067	19:37:44.000	35.764957	-120.769966	214.52875
2016-11-09 19:37:45.056	1478720265056	19:37:45.000	35.764957	-120.769966	214.53009
2016-11-09 19:37:46.073	1478720266073	19:37:46.000	35.764957	-120.769966	214.53127
2016-11-09 19:37:47.065	1478720267065	19:37:47.000	35.764957	-120.769966	214.53235
2016-11-09 19:37:48.081	1478720268081	19:37:48.000	35.764957	-120.769966	214.53752
2016-11-09 19:37:49.064	1478720269064	19:37:49.000	35.764957	-120.769966	214.53793
2016-11-09 19:37:50.08	1478720270080	19:37:50.000	35.764957	-120.769966	214.53838
2016-11-09 19:37:51.076	1478720271076	19:37:51.000	35.764957	-120.769966	214.53915
2016-11-09 19:37:52.076	1478720272076	19:37:52.000	35.764957	-120.769966	214.5399
2016-11-09 19:37:53.062	1478720273062	19:37:53.000	35.764957	-120.769966	214.54065
2016-11-09 19:37:54.073	1478720274073	19:37:54.000	35.764957	-120.769966	214.54149
2016-11-09 19:37:55.056	1478720275056	19:37:55.000	35.764957	-120.769966	214.54251
2016-11-09 19:37:56.053	1478720276053	19:37:56.000	35.764957	-120.769966	214.54352
2016-11-09 19:37:57.08	1478720277080	19:37:57.000	35.764957	-120.769966	214.54454
2016-11-09 19:37:58.058	1478720278058	19:37:58.000	35.764957	-120.769966	214.54578
2016-11-09 19:37:59.067	1478720279067	19:37:59.000	35.764957	-120.769966	214.54713
2016-11-09 19:38:00.086	1478720280086	19:38:00.000	35.764957	-120.769966	214.5486
2016-11-09 19:38:01.059	1478720281059	19:38:01.000	35.76496	-120.769966	214.55019
2016-11-09 19:38:02.052	1478720282052	19:38:02.000	35.76496	-120.769966	214.55212
2016-11-09 19:38:03.081	1478720283081	19:38:03.000	35.76496	-120.769966	214.55423
2016-11-09 19:38:04.065	1478720284065	19:38:04.000	35.764957	-120.769966	214.55626
2016-11-09 19:38:05.063	1478720285063	19:38:05.000	35.764957	-120.769966	214.55821
2016-11-09 19:38:06.057	1478720286057	19:38:06.000	35.764957	-120.769966	214.56004
2016-11-09 19:38:07.064	1478720287064	19:38:07.000	35.764957	-120.769966	214.56198
2016-11-09 19:38:08.067	1478720288067	19:38:08.000	35.764957	-120.769966	214.56384
2016-11-09 19:38:09.064	1478720289064	19:38:09.000	35.764957	-120.769966	214.56564
2016-11-09 19:38:10.052	1478720290052	19:38:10.000	35.764957	-120.769966	214.56769
2016-11-09 19:38:11.06	1478720291060	19:38:11.000	35.764957	-120.769966	214.57004
2016-11-09 19:38:12.082	1478720292082	19:38:12.000	35.764957	-120.769966	214.57256
2016-11-09 19:38:13.046	1478720293046	19:38:13.000	35.764957	-120.769966	214.57509
2016-11-09 19:38:14.079	1478720294079	19:38:14.000	35.764957	-120.769966	214.57765
2016-11-09 19:38:15.072	1478720295072	19:38:15.000	35.764957	-120.769966	214.58035
2016-11-09 19:38:16.074	1478720296074	19:38:16.000	35.764957	-120.769966	214.58324
2016-11-09 19:38:17.077	1478720297077	19:38:17.000	35.764957	-120.769966	214.5863
2016-11-09 19:38:18.064	1478720298064	19:38:18.000	35.764957	-120.769966	214.58945
2016-11-09 19:38:19.053	1478720299053	19:38:19.000	35.764957	-120.769966	214.59288
2016-11-09 19:38:20.063	1478720300063	19:38:20.000	35.764957	-120.769966	214.59671
2016-11-09 19:38:21.058	1478720301058	19:38:21.000	35.764957	-120.769966	214.60065
2016-11-09 19:38:22.071	1478720302071	19:38:22.000	35.764957	-120.769966	214.60472
2016-11-09 19:38:23.052	1478720303052	19:38:23.000	35.764957	-120.769966	214.60889
2016-11-09 19:38:24.083	1478720304083	19:38:24.000	35.764957	-120.769966	214.61311
2016-11-09 19:38:25.06	1478720305060	19:38:25.000	35.764957	-120.769966	214.61742
2016-11-09 19:38:26.062	1478720306062	19:38:26.000	35.764957	-120.769966	214.62184
2016-11-09 19:38:27.076	1478720307076	19:38:27.000	35.76496	-120.769966	214.62643
2016-11-09 19:38:28.052	1478720308052	19:38:28.000	35.76496	-120.769966	214.63121
2016-11-09 19:38:29.053	1478720309053	19:38:29.000	35.76496	-120.769966	214.63622
2016-11-09 19:38:30.062	1478720310062	19:38:30.000	35.76496	-120.769966	214.64145
2016-11-09 19:38:31.055	1478720311055	19:38:31.000	35.76496	-120.769966	214.64703
2016-11-09 19:38:32.069	1478720312069	19:38:32.000	35.76496	-120.769966	214.65266
2016-11-09 19:38:33.061	1478720313061	19:38:33.000	35.76496	-120.769966	214.65828
2016-11-09 19:38:34.056	1478720314056	19:38:34.000	35.76496	-120.769966	214.66396
2016-11-09 19:38:35.05	1478720315050	19:38:35.000	35.76496	-120.769966	214.66956
2016-11-09 19:38:36.051	1478720316051	19:38:36.000	35.76496	-120.769966	214.67506
2016-11-09 19:38:37.076	1478720317076	19:38:37.000	35.76496	-120.769966	214.68053
2016-11-09 19:38:38.079	1478720318079	19:38:38.000	35.76496	-120.769966	214.6859
2016-11-09 19:38:39.077	1478720319077	19:38:39.000	35.76496	-120.769966	214.69104
2016-11-09 19:38:40.078	1478720320078	19:38:40.000	35.76496	-120.769966	214.69609
2016-11-09 19:38:41.064	1478720321064	19:38:41.000	35.76496	-120.769966	214.70093
2016-11-09 19:38:42.12	1478720322120	19:38:42.000	35.764957	-120.769966	214.70586
2016-11-09 19:38:43.073	1478720323073	19:38:43.000	35.764957	-120.769966	214.71085
2016-11-09 19:38:44.053	1478720324053	19:38:44.000	35.764957	-120.769966	214.71596
2016-11-09 19:38:45.07	1478720325070	19:38:45.000	35.764957	-120.769966	214.72116
2016-11-09 19:38:46.056	1478720326056	19:38:46.000	35.764957	-120.769966	214.7265
2016-11-09 19:38:47.069	1478720327069	19:38:47.000	35.764957	-120.769966	214.73201
2016-11-09 19:38:48.068	1478720328068	19:38:48.000	35.764957	-120.769966	214.7375
2016-11-09 19:38:49.069	1478720329069	19:38:49.000	35.764957	-120.769966	214.74301
2016-11-09 19:38:50.049	1478720330049	19:38:50.000	35.764957	-120.769966	214.74902
2016-11-09 19:38:51.066	1478720331066	19:38:51.000	35.764957	-120.769966	214.7551
2016-11-09 19:38:52.049	1478720332049	19:38:52.000	35.764957	-120.769966	214.7612
2016-11-09 19:38:53.051	1478720333051	19:38:53.000	35.764957	-120.769966	214.76736
2016-11-09 19:38:54.059	1478720334059	19:38:54.000	35.764957	-120.769966	214.77362
2016-11-09 19:38:55.057	1478720335057	19:38:55.000	35.764957	-120.769966	214.78
2016-11-09 19:38:56.068	1478720336068	19:38:56.000	35.764957	-120.769966	214.7863
2016-11-09 19:38:57.05	1478720337050	19:38:57.000	35.764957	-120.769966	214.79266
2016-11-09 19:38:58.069	1478720338069	19:38:58.000	35.764957	-120.76997	214.799
2016-11-09 19:38:59.056	1478720339056	19:38:59.000	35.764957	-120.76997	214.86343
2016-11-09 19:39:00.06	1478720340060	19:39:00.000	35.764957	-120.76997	214.87007
2016-11-09 19:39:01.049	1478720341049	19:39:01.000	35.764957	-120.76997	214.8768
2016-11-09 19:39:02.083	1478720342083	19:39:02.000	35.764957	-120.76997	214.8837
2016-11-09 19:39:03.052	1478720343052	19:39:03.000	35.764957	-120.76997	214.8909
2016-11-09 19:39:04.053	1478720344053	19:39:04.000	35.764957	-120.76997	214.89821
2016-11-09 19:39:05.048	1478720345048	19:39:05.000	35.764957	-120.76997	214.9053
2016-11-09 19:39:06.058	1478720346058	19:39:06.000	35.764957	-120.76997	214.91237
2016-11-09 19:39:07.05	1478720347050	19:39:07.000	35.76496	-120.76997	214.91946
2016-11-09 19:39:08.049	1478720348049	19:39:08.000	35.76496	-120.76997	214.92685
2016-11-09 19:39:09.064	1478720349064	19:39:09.000	35.764957	-120.769966	214.93451
2016-11-09 19:39:10.055	1478720350055	19:39:10.000	35.764957	-120.769966	214.94252
2016-11-09 19:39:11.072	1478720351072	19:39:11.000	35.764957	-120.769966	214.95065
2016-11-09 19:39:12.058	1478720352058	19:39:12.000	35.76496	-120.76997	215.03386
2016-11-09 19:39:13.056	1478720353056	19:39:13.000	35.76496	-120.76997	215.04247
2016-11-09 19:39:14.074	1478720354074	19:39:14.000	35.76496	-120.76997	215.051
2016-11-09 19:39:15.074	1478720355074	19:39:15.000	35.76496	-120.76997	215.0601
2016-11-09 19:39:16.078	1478720356078	19:39:16.000	35.76496	-120.76997	215.0691
2016-11-09 19:39:17.075	1478720357075	19:39:17.000	35.76496	-120.76997	215.07802
2016-11-09 19:39:18.078	1478720358078	19:39:18.000	35.764957	-120.76997	215.08713
2016-11-09 19:39:19.065	1478720359065	19:39:19.000	35.764957	-120.76997	215.09659
2016-11-09 19:39:20.067	1478720360067	19:39:20.000	35.764957	-120.76997	215.1062
2016-11-09 19:39:21.078	1478720361078	19:39:21.000	35.764957	-120.76997	215.11606
2016-11-09 19:39:22.061	1478720362061	19:39:22.000	35.764957	-120.76997	215.12599
2016-11-09 19:39:23.064	1478720363064	19:39:23.000	35.764957	-120.76997	215.13588
2016-11-09 19:39:24.088	1478720364088	19:39:24.000	35.764957	-120.76997	215.14563
2016-11-09 19:39:25.061	1478720365061	19:39:25.000	35.764957	-120.76997	215.15544
2016-11-09 19:39:26.06	1478720366060	19:39:26.000	35.764957	-120.76997	215.16518
2016-11-09 19:39:27.059	1478720367059	19:39:27.000	35.764957	-120.76997	215.17467
2016-11-09 19:39:28.087	1478720368087	19:39:28.000	35.764957	-120.76997	215.18396
2016-11-09 19:39:29.072	1478720369072	19:39:29.000	35.764957	-120.76997	215.19327
2016-11-09 19:39:30.088	1478720370088	19:39:30.000	35.764957	-120.76997	215.20229
2016-11-09 19:39:31.087	1478720371087	19:39:31.000	35.764957	-120.76997	215.21115
2016-11-09 19:39:32.095	1478720372095	19:39:32.000	35.764957	-120.76998	215.2198
2016-11-09 19:39:33.073	1478720373073	19:39:33.000	35.764957	-120.76998	215.22835
2016-11-09 19:39:34.088	1478720374088	19:39:34.000	35.764957	-120.76998	215.23685
2016-11-09 19:39:35.092	1478720375092	19:39:35.000	35.764957	-120.76998	215.2454
2016-11-09 19:39:36.079	1478720376079	19:39:36.000	35.764957	-120.76998	215.25421
2016-11-09 19:39:37.076	1478720377076	19:39:37.000	35.764957	-120.76998	215.26292
2016-11-09 19:39:38.068	1478720378068	19:39:38.000	35.764957	-120.76998	215.2717
2016-11-09 19:39:39.075	1478720379075	19:39:39.000	35.764954	-120.76998	215.28029
2016-11-09 19:39:40.074	1478720380074	19:39:40.000	35.764954	-120.76998	215.28893
2016-11-09 19:39:41.082	1478720381082	19:39:41.000	35.764954	-120.76998	215.29738
2016-11-09 19:39:42.079	1478720382079	19:39:42.000	35.764954	-120.76998	215.30583
2016-11-09 19:39:43.095	1478720383095	19:39:43.000	35.764954	-120.76998	215.31438
2016-11-09 19:39:44.061	1478720384061	19:39:44.000	35.764954	-120.76998	215.3231
2016-11-09 19:39:45.072	1478720385072	19:39:45.000	35.764954	-120.76998	215.33174
2016-11-09 19:39:46.077	1478720386077	19:39:46.000	35.764954	-120.76998	215.34006
2016-11-09 19:39:47.072	1478720387072	19:39:47.000	35.764954	-120.76999	215.3481
2016-11-09 19:39:48.065	1478720388065	19:39:48.000	35.764954	-120.76999	215.35591
2016-11-09 19:39:49.085	1478720389085	19:39:49.000	35.764954	-120.76999	215.36372
2016-11-09 19:39:50.091	1478720390091	19:39:50.000	35.764954	-120.76999	215.37144
2016-11-09 19:39:51.069	1478720391069	19:39:51.000	35.764954	-120.76999	215.37909
2016-11-09 19:39:52.054	1478720392054	19:39:52.000	35.764954	-120.76999	215.38684
2016-11-09 19:39:53.062	1478720393062	19:39:53.000	35.764954	-120.76999	215.39447
2016-11-09 19:39:54.065	1478720394065	19:39:54.000	35.764954	-120.76999	215.40193
2016-11-09 19:39:55.068	1478720395068	19:39:55.000	35.764954	-120.76999	215.40898
2016-11-09 19:39:56.088	1478720396088	19:39:56.000	35.764954	-120.76999	215.41586
2016-11-09 19:39:57.071	1478720397071	19:39:57.000	35.764954	-120.76999	215.4226
2016-11-09 19:39:58.073	1478720398073	19:39:58.000	35.764954	-120.76999	215.4292
